011|lat="48.189966939389706" lon="17.13774642907083"|IP7||||||R13|
1405|"48.133172001689672, 17.122237980365753"|||||||001|
1406|"48.132848041132092, 17.122249966487288"|||||||001|
1407|"48.131544990465045, 17.120192963629961"|||||||001|
1408|"48.131464021280408, 17.119992971420288"|||||||001|
1409|"48.131612967699766, 17.116477014496922"|||||||001|5006
1410|"48.133538961410522, 17.115043960511684"|IS40H||||||001|5006
1411|"48.133784970268607, 17.11468898691237"|IS40G||||||001|5006
1412|"48.135049967095256, 17.115158038213849"|IS40G||||||001|5006
1413|"48.131852019578218, 17.109669987112284"|||||||O3|
1414|"48.131783958524466, 17.11275695823133"|C13||||||001|
1415|"48.130570007488132, 17.1123699657619"|C13||||||001|
1416|"48.13671100884676, 17.106470027938485"||||||SčíTAč CYKLISTOV|001|
1418|"48.145897993817925, 17.107203025370836"|||||||R14|
1419|"48.145959014073014, 17.107355995103717"|||||||R14|
1420|"48.146093040704727, 17.10766201838851"|||||||R14|
1421|"48.138551004230976, 17.152514001354575"|C12|C13|||||001|
1422|"48.124006977304816, 17.154252994805574"|C24B||||||001|
1423|"48.106346977874637, 17.123108021914959"|||||||S480|
1424|"48.099800040945411, 17.131391018629074"|C8||||||001|5006
1425|"48.100004978477955, 17.130293995141983"|||||||5006|
1426|"48.118068985641003, 17.107484992593527"|||||||5006|
1427|"48.118088012561202, 17.107335962355137"|||||||5006|
1428|"48.127771038562059, 17.118555977940559"|||||||5006|
1429|"48.127687973901629, 17.119069034233689"|C12|C12X|||||5006|
1430|"48.127820994704962, 17.116948999464512"|C8||||||R18|5006
1431|"48.127998188138008, 17.116967607289553"|C8||||||R18|
1432|"48.127414975315332, 17.118849009275436"|C8|C8X|||||R18|
1433|"48.127370970323682, 17.123888041824102"|C13||||||S385|
1434|"48.130951970815659, 17.134524006396532"|||||||S480|
1435|"48.141719028353691, 17.142435014247894"|IS40B||||||R27|
1436|"48.149328958243132, 17.124814996495843"|||||||R20|
1437|"48.149482011795044, 17.123816041275859"|||||||R20|
1438|"48.149272967129946, 17.122232029214501"|||||||R20|
1439|"48.149163750931621, 17.121357126161456"|||||||R20|
1440|"48.149094013497233, 17.121394006535411"|||||||R20|
1441|"48.149222005158663, 17.122322972863913"|||||||R20|
1442|"48.149362988770008, 17.124627074226737"|C24A||||||R20|
1443|"48.149316301569343, 17.124760430306196"|||||||R20|
1444|"48.156192982569337, 17.107027005404234"|C24A||||||R20|
1445|"48.156824978068471, 17.106691980734468"|C24B||||||R20|
1446|"48.157947733998299, 17.106546889990568"|||||||R20|
1447|"48.157947985455394, 17.106015980243683"|||||||R20|
1448|"48.157813204452395, 17.10608571767807"|||||||R20|
1451|"48.155864998698235, 17.107062041759491"|||||||R20|
1452|"48.140583029016852, 17.128878040239215"|||||||R27|
1453|"48.140370966866612, 17.128730015829206"|C8|IP7|||||R27|
1454|"48.140427963808179, 17.128778966143727"|C12|C12|C13|IP7|||R27|
1455|"48.140289997681975, 17.128747031092644"|||||||R27|
1456|"48.122775005176663, 17.137057017534971"|B3|B3|||||001|
1457|"48.108627023175359, 17.126529011875391"|||||||001|
1458|"48.100520968437195, 17.131571983918548"|||||||001|
1459|"48.099343981593847, 17.131270989775658"|B3||||||001|
1460|"48.092928975820541, 17.132396008819342"|||||||001|
1461|"48.06901004165411, 17.144245002418756"|||||||001|
1462|"48.027664963155985, 17.20634501427412"|||||||001|
1463|"48.0265779979527, 17.20615298487246"|C8||||||001|
1464|"48.019079966470599, 17.207572963088751"|C8||||||001|
1465|"48.05687740445137, 17.146277027204633"|||||||O9|
1466|"48.056893581524491, 17.146037556231022"|||||||O9|
1467|"48.05575598962605, 17.14412203989923"|||||||O9|
1468|"48.053943989798427, 17.14083700440824"|C13||||||O9|
1469|"48.117003059014678, 17.1206986438483"|||||||R48|
1470|"48.113375874236226, 17.123809671029449"|||||||R48|
1471|"48.135275021195412, 17.104331972077489"|C13|C16||||ZOSADNI Z BICYKLA|R19|
1472|"48.132231971248984, 17.102804034948349"|C13|C16||||ZOSADNI Z BICYKLA|R19|
1473|"48.132218979299068, 17.101093959063292"|C13|C16||||ZOSADNI Z BICYKLA|R19|
1474|"48.132250998169184, 17.100892039015889"|C13|C16||||ZOSADNI Z BICYKLA|R19|
1475|"48.132229959592223, 17.099867016077042"|C8|C13|||||R19|
1476|"48.131667030975223, 17.099774982780218"|C13|C16||||ZOSADNI Z BICYKLA|R19|
1477|"48.129486981779337, 17.100241016596556"|||||||R19|
1478|"48.129632994532585, 17.099553029984236"|||||||R19|
1481|"48.129915967583656, 17.099166959524155"|||||||R19|
1482|"48.119441941380501, 17.096497491002083"|||||||R19|
1487|"48.109918003901839, 17.089469013735652"|C13||||||R19|
1488|"48.114378182217479, 17.093299711123109"|C18||||||R19|
1489|"48.121015643700957, 17.097775563597679"|||||||R19|
1490|N48° 10.290' E17° 09.610'|C12|C12X|||||S551|
1495|N48° 12.817' E17° 09.082'|IS40A|IS40C|||||R13|
1496|N48° 12.019' E17° 08.804'|IS40G||||||R13|
1497|N48° 11.672' E17° 08.405'|IS40G|IS40H|||||R13|
1499|N48° 11.402' E17° 08.253'|IS40D|IS40D|IS40G|IS40G|||2001|
1500|N48° 09.369' E17° 08.804'|C12|C13|||||2001|
1501|N48° 09.267' E17° 08.796'|C12X||||||2001|
1505|N48° 08.992' E17° 11.384'|IS40A|IS40A||||ŠTRKOVEC|2001|
1506|N48° 09.138' E17° 11.374'|IS40D|||||ŠTRKOVEC|2001|
1507|N48° 12.295' E17° 12.514'|IS40A|IS40D|IP7||||R14|
1515|N48° 08.120' E17° 07.003'|C12||||||001|
1516|N48° 08.112' E17° 06.912'|B3||||||001|
1518|N48° 03.468' E17° 09.528'|||||||001|
1519|N48° 03.481' E17° 09.552'|||||||001|
1520|N48° 03.125' E17° 09.986'|C13||||||001|
1521|N48° 03.137' E17° 10.003'|C13||||||001|
1522|N48° 09.379' E17° 03.545'|IS40F||||||R11|
1523|N48° 09.394' E17° 03.537'|IS40F||||||R11|
1525|N48° 09.238' E17° 08.816'|IS40C|IS40C|IS40C|IS40C|||2001|
1527|N48° 08.474' E17° 07.001'|IP7|IP7|||||R18|
1529|N48° 08.483' E17° 07.005'|C24A||||||R18|
1531|N48° 08.518' E17° 06.970'|C8X||||||R18|
1533|N48° 08.517' E17° 06.929'|C13|B3|||||R18|
1534|N48° 08.589' E17° 06.819'|C13X||||||O1|
2001|"48.145930347964168,17.119712429121137"|C24A||||||R17|
2002|"48.146684132516384, 17.121918546035886"|C24B||||||R17|
2007|lat="48.141089966520667" lon="17.117937812581658"|C13|C13X|||||R18|
2008|lat="48.13997115008533" lon="17.117239683866501"|C13||||||R18|
2009|lat="48.135914476588368" lon="17.116962075233459"|C12||||||R18|
2010|lat="48.149327952414751" lon="17.10863390006125"|||||||R12|
2011|lat="48.151438180357218" lon="17.109619025141001"|||||||R12|
2012|lat="48.151556784287095" lon="17.10976897738874"|||||||R12|
2200|N48° 09.276' E17° 08.791'|C12|C13|||||2001|
2201|N48° 09.282' E17° 08.788'|IP7||||||2001|
2202|N48° 09.291' E17° 08.783'|C13|IP7|||||2001|
2203|N48° 08.647' E17° 11.982'|C12||||||R16|
2204|N48° 08.657' E17° 11.971'|C12|C12|C12X||||R16|
2205|N48° 08.645' E17° 12.003'|C8|C12|||||R16|
2206|N48° 08.788' E17° 12.306'|C12|C12|||||R16|
2212|N48° 12.355' E17° 12.384'|IP7||||||R14|
2213|N48° 12.358' E17° 12.387'|IP7||||||R14|
2214|N48° 12.351' E17° 12.204'|E16C||||||Skuteckeho|
2215|N48° 12.369' E17° 12.224'|E16C||||||Skuteckeho|
2216|N48° 12.410' E17° 12.286'|E16B||||||Skuteckeho|
2230|48.130147475749254, 17.221179222688079|C8||||||O8|
2231|48.13080009073019, 17.220697849988937|||||||O8|
2232|N48° 07.842' E17° 13.224'|C8||||||R16|
2233|48.130601104348898, 17.22020055167377|C24A||||||O8|
2278|48.154069678857923, 17.127144243568182|||||||S250|
2279|48.154825810343027, 17.127665849402547|E16B||||||S250|
2280|48.156890440732241, 17.128227185457945|||||||S250|
2281|48.157533500343561, 17.129112314432859|||||||S250|
2282|48.157537020742893, 17.129067722707987|E16B||||||S250|
2283|48.154050149023533, 17.127028573304415|||||||S250|
2284|N48° 09.391' E17° 07.659'|E16C||||||O8|
2285|48.145675202831626, 17.196686128154397|||||||R16|
2286|48.144805915653706, 17.199169937521219|||||||R16|
2290|48.100310750305653, 17.120610047131777|C8|IP7|||||Spojka S480 a 5006|
2291|48.100375374779105, 17.120614154264331|C8|IP7|||||Spojka S480 a 5006|
2292|48.100706376135349, 17.121018916368484|C8||||||Spojka S480 a 5006|
2293|48.131592599675059, 17.099675908684731|IP7||||||R19|
2294|48.131609112024307, 17.099485890939832|IP7||||||R19|
2295|48.130999663844705, 17.099436018615961|C13|C13X|||||R19|
2296|48.130953311920166, 17.099542720243335|||||||R19|
2298|48.100557597354054, 17.121013635769486|C12||||||S480|
2299|48.197233211249113, 17.140017757192254|C12||||||Spojka Kadnárova a Hubeného|
2300|48.196869101375341, 17.141056274995208|C12||||||Spojka Kadnárova a Hubeného|
2301|48.197531523182988, 17.142299562692642|C12||||||Spojka Kadnárova a Hubeného|
2302|48.197945673018694, 17.141115535050631|C12||||||Spojka Kadnárova a Hubeného|
2303|48.147572865709662, 17.209049016237259|||||||R16|
2304|48.203184194862843, 17.20182616263628|||||||R14|
2310|48.164617801085114, 17.12287156842649|E16c||||||S330|
2311|48.163689756765962, 17.122374186292291|E16b||||||S330|
2312|48.163631502538919, 17.122022900730371|E16c||||||S330|
2313|48.162952484562993, 17.1216812543571|E16b||||||S330|
2314|48.162919711321592, 17.12149023078382|E16c||||||S330|
2315|48.162018489092588, 17.120897965505719|E16b||||||S330|
2316|48.140102913603187, 17.095701713114977||IP7|||||Spojka R11 a S112|
2317|48.14033567905426, 17.095796260982752|C12|C12|C12X|C12X|IP7||Spojka R11 a S112|
2318|48.140435172244906, 17.095588222146034|IP7|C12|C12X||||Spojka R11 a S112|
2319|48.140485463663936, 17.09534372203052|C12|IP7|||||Spojka R11 a S112|
2328|48.140608258545399, 17.126314183697104|C8|C8|C13|IP7|||S271|
2329|48.140667686238885, 17.126838136464357|||||||S271|
2330|48.140667099505663, 17.126923128962517|C8X||||||S271|
2332|N48° 09.890' E17° 08.909'|IP7||||||R35|
2333|N48° 09.893' E17° 08.918'|IP7||||||R35|
2334|N48° 08.433' E17° 05.680'|C12|C12X|||||Spojka R11 a S112|
2335|N48° 12.031' E17° 08.808'|||||||R13|
2336|N48° 12.444' E17° 09.002'|||||||R13|
2338|N48° 09.345' E17° 07.478'|C12||||||R14|
2339|N48° 09.355' E17° 07.491'|C12X||||||R14|
2340|N48° 09.348' E17° 07.459'|C8||||||R14|
2341|N48° 09.346' E17° 07.455'|C8X||||||R14|
2342|N48° 11.473' E17° 08.112'|C13|C13|||||R13|
2343|N48° 11.532' E17° 08.121'|C13||||||R13|
2346|N48° 11.929' E17° 11.870'|C24A||||||R14|
2347|N48° 11.698' E17° 11.928'|C24B||||||R14|
2348|N48° 11.699' E17° 11.935'|C24A||||||R14|
2349|N48° 11.930' E17° 11.878'|C24B||||||R14|
2350|N48° 09.688' E17° 09.862'|C12|C12X|||||S360|
2351|N48° 09.681' E17° 09.754'|C12|C12X|||||S360|
2352|48.054568693041801, 17.142250863835216|E16B||||||R18|
2353|N48° 03.237' E17° 08.582'|E16B|E16C|||||R18|
2354|48.0526536796242, 17.144598634913564|E16C||||||R18|
2355|48.050165176391602, 17.147684097290039|E16C||||||R18|
2356|48.046821719035506, 17.151789385825396|E16B||||||R18|
2357|48.054443383589387, 17.143862200900912|E16C||||||R18|
2358|48.0526536796242, 17.144598634913564|E16C||||||R18|
2359|48.053983887657523, 17.143038176000118|E16D||||||R18|
2360|N48° 08.184' E17° 06.574'|E16B|E16C|||||001|
2361|N48° 08.206' E17° 06.470'|E16B||||||001|
2362|N48° 08.208' E17° 06.424'|E16B||||||001|
2363|N48° 08.397' E17° 06.309'|IS40E|IS40F|IS40F|C16||ZOSADNI Z BICYKLA|O1|R11
2364|N48° 08.448' E17° 06.370'|IS40G||||||O1|
2365|N48° 08.435' E17° 06.326'|IS40E|IS40F|||||O1|
2366|N48° 08.442' E17° 06.377'|IS40G||||||O1|
2367|N48° 08.465' E17° 06.287'|IS40F|IS40G|IS40G||||O1|
2368|N48° 08.450' E17° 06.292'|IS40E|IS40F|IS40F||||O1|001
2369|N48° 08.459' E17° 06.218'|IS40F|IS40H|IS40H||||O1|001
2370|N48° 08.492' E17° 06.243'|IS40F|IS40G|||||O1|001
2371|N48° 08.527' E17° 06.249'|IS40F|IS40D|||||O1|001
2372|N48° 08.531' E17° 06.229'|IS40H|IS40D|||||O1|001
2373|N48° 08.626' E17° 06.220'|E16B|IS40F|||||O1|001
2374|N48° 08.661' E17° 06.205'|IS40C|IS40C|IS40B||||O1|001
2375|N48° 08.665' E17° 06.200'|IS40F||||||O1|001
2376|N48° 08.679' E17° 06.193'|IS40F||||||O1|
2377|N48° 08.685' E17° 06.186'|IS40B|IS40C|IS40C||||O1|
2378|N48° 08.669' E17° 06.214'|IS40A|IS40D|IS40D|IS40F|||O1|
2379|N48° 08.750' E17° 06.425'|IS40E||||||O1|
2381|N48° 08.713' E17° 06.783'|IS40J||||||R16|
2382|N48° 08.607' E17° 06.784'|IS40C|IS40D|||||O1|
2383|N48° 08.603' E17° 06.781'|B3||||||O1|
2384|N48° 08.593' E17° 06.754'|C24A|IS40F|||||O1|
2385|N48° 08.561' E17° 06.687'|||||||O1|R18
2386|N48° 08.545' E17° 06.669'|C24A||||||O1|R18
2387|N48° 08.592' E17° 06.770'|C24A|IS40C|IS40D||||O1|R18
2388|N48° 08.544' E17° 06.644'|IS40F||||||O1|R18
2389|N48° 08.522' E17° 06.590'|IS40B|IS40B|||||O1|R18
2390|N48° 08.524' E17° 06.607'|IS40F|IS40F|||||O1|R18
2391|N48° 08.511' E17° 06.548'|IS40F||||||O1|
2392|N48° 08.503' E17° 06.555'|IS40F||||||O1|
2393|48.168341293931007, 17.137678703293204|E16B||||||S441|
2394|48.16944376565516, 17.135173603892326|E16C|E16C|||||S441|
2395|48.169823884963989, 17.133359676226974|E16B||||||S441|
2396|48.170388657599688, 17.133777514100075|E16B||||||S441|
2397|48.170637432485819, 17.133060861378908|E16C||||||S441|
2398|48.170330403372645, 17.133846497163177|E16B||||||S441|
2399|48.169978279620409, 17.134620733559132|E16B||||||S441|
2400|48.169726906344295, 17.135303188115358|E16C||||||S441|
2401|N48° 10.153' E17° 08.094'|E16B||||||S441|
2402|N48° 08.675' E17° 06.893'|||||||R17|
2403|N48° 10.412' E17° 09.505'|C12|C12X|||||S551|
2404|N48° 10.439' E17° 09.510'|E16B||||||S551|
2405|N48° 10.558' E17° 09.403'|E16B|E16C|||||S551|
2406|N48° 10.577' E17° 09.411'|E16C||||||S551|
2407|N48° 10.567' E17° 09.430'|E16B||||||S551|
2408|N48° 10.566' E17° 09.446'|E16B||||||S551|
2409|N48° 10.571' E17° 09.423'|E16B||||||S551|
2410|N48° 10.481' E17° 09.572'|E16C||||||S551|
2411|N48° 10.380' E17° 07.299'|C8||||||O5|
2412|N48° 10.289' E17° 07.345'|C8||||||O5|
2413|N48° 10.488' E16° 58.646'|||||||004|
2414|N48° 10.481' E16° 58.585'|||||||004|
2415|N48° 10.456' E16° 58.591'|||||||004|
2416|N48° 12.408' E17° 12.298'|E16C||||||Skuteckeho|
2417|N48° 12.393' E17° 12.380'|IP7|IS40G|IS40H||||Skuteckeho|
2418|N48° 12.399' E17° 12.356'|||||||Skuteckeho|
2419|N48° 12.399' E17° 12.366'|IS40H||||||Skuteckeho|
2420|N48° 12.402' E17° 12.349'|E16B||||||Skuteckeho|
2421|N48° 12.396' E17° 12.381'|||||||Skuteckeho|
2422|48.198622511699796, 17.195330522954464|C24A||||||S840|
2423|48.198480438441038, 17.195008657872677|C24A||||||S840|
2424|48.198066959157586, 17.19419670291245|||||||S840|
2425|48.196916626766324, 17.19195001758635|C24B||||||S840|
2426|48.196700038388371, 17.191533353179693|C24A||||||S840|
2427|48.195877019315958, 17.189821936190128|C24B||||||S840|
2428|48.195785991847515, 17.189785894006491|C24A||||||S840|
2429|48.196801459416747, 17.191862007603049|C24B||||||S840|
2430|48.196883350610733, 17.192066693678498|C24A||||||S840|
2431|48.198508517816663, 17.195328427478671|C24B||||||S840|
2432|48.198704654350877, 17.195718856528401|C24A||||||S840|
2433|48.19928334094584, 17.19698335044086|||||||S840|
2436|48.157769283279777, 17.168699456378818|C12|C12X|||||S563|
2437|48.15755981951952, 17.168695097789168|C12|C12X|||||S563|
2438|48.157103508710861, 17.168823508545756|C12|C12|C12X|C12X|||S563|
2439|48.156867306679487, 17.168821077793837|C12|C12|C12X|C12X|||S563|
2440|48.156585423275828, 17.168875057250261|C12|C12X|||||S563|
2441|48.155797105282545, 17.16894781216979|C12|C12|C12X|C12X|||S563|
2442|48.155653104186058, 17.168987207114697|C12|C12X|||||S563|
2443|48.155218753963709, 17.168991733342409|C12|C12|C12X|C12X|||S563|
2444|48.154937792569399, 17.168866759166121|C12|C12X|||||S563|
2445|48.154816841706634, 17.169237658381462|C12|C12X|||||S563|
2446|48.154691280797124, 17.169060045853257|||||||S563|
2447|48.153791399672627, 17.168612452223897|C12|C12X|||||S563|
2448|N48° 07.318' E17° 08.058'|||||||S480|
2449|N48° 08.634' E17° 04.510'|C12|C12X|||||R11|
2450|N48° 08.539' E17° 05.070'|C12|C12X|||||R11|
2451|N48° 08.433' E17° 05.575'|C12|C12|||||R11|
2452|N48° 08.373' E17° 06.320'|C12|C12X|||||R11|
2453|N48° 09.343' E17° 06.161'|B3||||||R12|
2454|N48° 10.586' E17° 04.037'|||||||S520|
2455|N48° 10.569' E17° 04.008'|C8|C8|||||S520|
2456|N48° 10.569' E17° 04.000'|IP7||||||S520|
2457|N48° 10.572' E17° 03.996'|IP7||||||S520|
2458|N48° 14.112' E17° 02.178'|C13|C13X|||||S821|
2459|N48° 09.035' E17° 07.067'|||||||R16|
2460|N48° 08.743' E17° 06.832'|||||||R16|
2461|N48° 09.043' E17° 07.085'|||||||R16|
2462|N48° 08.445' E17° 06.385'|||||||O1|
2463|N48° 08.743' E17° 06.523'|||||||O1|
2465|N48° 08.728' E17° 06.624'|C24A||||||O1|
2466|N48° 08.717' E17° 06.679'|||||||O1|
2467|N48° 08.693' E17° 06.731'|||||||O1|
2468|N48° 08.688' E17° 06.739'|IP7|IS40E|B3||||O1|
2469|N48° 08.694' E17° 06.748'|IP7||||||O1|
2470|N48° 08.746' E17° 06.499'|IS40E||||||O1|
2472|N48° 09.988' E17° 06.125'|E16B|||||||
2473|N48° 09.984' E17° 06.126'|E16C|E16D||||||
2474|N48° 09.773' E17° 07.471'|C24A||||||R13|
2475|N48° 09.715' E17° 07.425'|IP7||||||R13|
2476|N48° 09.710' E17° 07.439'|IP7||||||R13|
2477|N48° 10.406' E17° 08.221'|E16C|E16C|||||S441|
2478|N48° 10.383' E17° 07.561'|E16C||||||O5|
2479|N48° 10.556' E17° 07.505'|E16C||||||O5|
2480|N48° 10.395' E17° 07.564'|E16B||||||O5|
2481|N48° 09.703' E17° 07.437'|C13||||||R13|
2482|N48° 09.663' E17° 07.408'|C12||||||R13|
|||||||||
2646|N48° 08.741' E17° 06.518'|IS40H||||||O1|
2647|N48° 08.674' E17° 06.917'|||||||R17|
2648|N48° 08.743' E17° 06.470'|||||||O1|
2649|N48° 08.442' E17° 05.551'|||||||R11|
2650|N48° 08.397' E17° 05.913'|||||||R11|
2651|N48° 08.629' E17° 04.540'|B1||||||R11|
2652|N48° 07.937' E17° 06.976'|IP7||||||5006|
2653|N48° 07.782' E17° 09.780'|||||||R27|
2654|N48° 07.790' E17° 09.813'|||||||R27|
2655|N48° 11.535' E17° 08.124'|C13|IP7|||||R13|
2656|N48° 05.584' E17° 07.951'|C8||||||001|
2657|N48° 08.629' E17° 09.125'|C12|C16||||ZOSADNI Z BICYKLA|2001|
2658|N48° 09.015' E17° 09.635'|C12|C12X|C8X|C16||ZOSADNI Z BICYKLA|R36|S463
2659|N48° 09.015' E17° 09.623'|C12|C12X|||||R36|
2660|N48° 09.012' E17° 09.617'|C12|C12X|||||R36|
2661|N48° 09.002' E17° 09.521'|C12|C12X|||||R36|
2662|N48° 08.999' E17° 09.480'|C12|C12|C12X|C12X|||R36|
2663|N48° 09.000' E17° 09.458'|C12|C12X|||||R36|
2664|N48° 09.001' E17° 09.433'|C12|C12X|||||R36|
2665|N48° 08.986' E17° 09.279'|C12|C12X|||||R36|
2666|N48° 09.017' E17° 09.639'|||||||S463|
2667|N48° 09.139' E17° 09.619'|||||||S463|
2668|N48° 09.147' E17° 09.608'|C24A||||||S463|
2669|N48° 09.081' E17° 09.629'|C24A||||||S463|
2670|N48° 09.028' E17° 09.636'|C8||||||S463|
2671|N48° 08.769' E17° 06.420'|IS40E||||||O1|
2672|N48° 12.257' E17° 01.808'|||||||R11|
2673|N48° 12.254' E17° 01.811'|||||||R11|
2674|N48° 09.703' E17° 07.437'|C13||||||R13|
2675|N48° 09.663' E17° 07.408'|C12||||||R13|
|||||||||
760|"48.148627728223801, 17.206891681998968"|C8||||||R16|
8811|"48.135609040036798, 17.120243003591895"|B3|IS40G|||||001|
8881|"48.138212040066719, 17.075337041169405"|||||||001|
11641|"48.069251021370292, 17.144084991887212"|||||||001|
|||||||||
2676|N48° 11.548' E17° 08.136'|||||||R13|
2677|N48° 13.311' E17° 10.594'|IS40C||||||R13|
2678|N48° 12.002' E17° 12.159'|IS40G|IS40H|||||R14|
2679|N48° 12.032' E17° 12.118'|IS40H||||||R14|
2680|N48° 11.956' E17° 11.942'|C24A|C24B|IS40G||||R14|
2681|N48° 11.993' E17° 11.902'|C24A|C24B|||||R14|
2682|N48° 08.668' E17° 09.140'|IP7||||||R14|
2683|N48° 11.886' E17° 02.762'|||||||O7|
2684|N48° 11.796' E17° 02.959'|||||||O7|
2685|N48° 11.678' E17° 03.272'|||||||O7|
2686|N48° 11.642' E17° 03.373'|||||||O7|
2687|N48° 11.636' E17° 03.395'|||||||O7|
2688|N48° 09.180' E17° 03.731'|IS40F||||||R11|
2689|N48° 09.205' E17° 03.719'|IS40F||||||R11|
2690|N48° 10.216' E17° 03.023'|IS40B|IS40F|||||R11|
2691|N48° 09.789' E17° 02.739'|C12||||||S510|
2692|N48° 09.766' E17° 02.724'|C12||||||S510|
2693|N48° 09.736' E17° 02.769'|||||||S510|
2694|N48° 09.740' E17° 02.707'|C12||||||S510|
2695|N48° 09.708' E17° 02.740'|||||||S510|
2696|N48° 08.586' E17° 04.793'|C12|C12|||||R11|
2697|N48° 08.548' E17° 04.981'|C12|C12|||||R11|
2698|N48° 08.393' E17° 05.809'|C12|C12|||||R11|
2699|N48° 08.385' E17° 05.974'|C12|C12|||||R11|
2700|N48° 08.382' E17° 06.096'|C12|C12|||||R11|
2701|N48° 08.379' E17° 06.195'|C12|C12|||||R11|
2702|N48° 08.403' E17° 06.278'|C12||||||R19|
2703|N48° 08.191' E17° 06.281'|C8|C9|||||R19|
2704|N48° 08.524' E17° 07.779'|C8|C8X|||||O3|
2705|N48° 05.572' E17° 07.996'|B3||||||001|
2706|N48° 04.207' E17° 08.647'|B3||||||001|
2707|N48° 04.158' E17° 08.712'|B3||||||001|
2708|N48° 05.584' E17° 07.998'|B3||||||001|
2709|N48° 06.022' E17° 07.317'|C8||||||5006|
2710|N48° 06.049' E17° 07.263'|C8|IP7|||||S480|
2711|N48° 06.056' E17° 07.264'|C8|IS40E|IS40F||||S480|
2712|N48° 08.526' E17° 06.971'|||||||R18|
2713|N48° 08.623' E17° 06.788'|IS40B|IS40D|||||O1|
2714|N48° 08.434' E17° 09.171'|C13|C13|IS40C|IS40F|||2001|
2715|N48° 08.585' E17° 09.228'|||||||2001|
2716|N48° 08.644' E17° 09.228'|IS40C|IS40D|IS40D||||2001|
2717|N48° 04.327' E17° 08.502'|B3||||||001|
2718|N48° 04.147' E17° 08.615'|B3||||||001|
2719|N48° 11.574' E17° 03.502'|||||||O7|
2720|N48° 11.553' E17° 03.527'|||||||O7|
2721|N48° 11.572' E17° 03.518'|||||||O7|
2722|N48° 11.586' E17° 03.509'|||||||O7|
2723|N48° 11.633' E17° 03.447'|||||||O7|
2724|N48° 11.639' E17° 03.426'|||||||O7|
2725|N48° 11.690' E17° 03.255'|||||||O7|
2726|N48° 11.746' E17° 03.118'|||||||O7|
2727|N48° 11.822' E17° 02.937'|||||||O7|
2728|N48° 11.854' E17° 02.891'|||||||O7|
2729|N48° 11.892' E17° 02.826'|||||||O7|
2730|N48° 08.132' E17° 06.918'|||||||001|
2731|N48° 08.135' E17° 06.913'|||||||001|
2732|N48° 08.652' E17° 07.396'|C16|||||ZOSADNI Z BICYKLA|O2|
2733|N48° 08.662' E17° 07.400'|C8|C8X|||||O2|
2734|N48° 08.679' E17° 07.411'|||||||O2|
2735|N48° 08.684' E17° 07.411'|||||||O2|
2736|N48° 08.728' E17° 07.429'|||||||O2|
2737|N48° 09.158' E17° 07.142'|C8X||||||R14|
2738|||||||||
2739|||||||||
2740|||||||||
2741|||||||||
2742|||||||||
2743|||||||||
